NotepadID,Page,Timestamp,X,Y,TiltX,TiltY,Twist,Force,DotType
310,28,1624603669342,5.68,12.51,111,34,66,560,PEN_DOWN
310,28,1624603669400,5.69,12.45,112,34,66,582,PEN_MOVE
310,28,1624603669412,5.7,12.35,111,35,66,584,PEN_MOVE
310,28,1624603669423,5.7,12.2,114,33,66,587,PEN_MOVE
310,28,1624603669434,5.71,12.13,114,34,66,591,PEN_MOVE
310,28,1624603669447,5.71,12.08,114,36,66,593,PEN_MOVE
310,28,1624603669458,5.72,12.03,115,35,66,602,PEN_MOVE
310,28,1624603669470,5.72,11.98,114,33,66,609,PEN_MOVE
310,28,1624603669480,5.72,11.9,115,36,66,611,PEN_MOVE
310,28,1624603669493,5.72,11.8,114,36,66,613,PEN_MOVE
310,28,1624603669504,5.73,11.63,113,34,66,611,PEN_MOVE
310,28,1624603669516,5.74,11.36,114,34,66,608,PEN_MOVE
310,28,1624603669528,5.74,11.29,114,32,66,606,PEN_MOVE
310,28,1624603669540,5.74,11.23,113,31,67,607,PEN_MOVE
310,28,1624603669552,5.73,11.18,114,32,66,609,PEN_MOVE
310,28,1624603669562,5.72,11.13,112,29,66,609,PEN_MOVE
310,28,1624603669572,5.72,11.1,114,33,67,608,PEN_MOVE
310,28,1624603669597,5.72,10.96,113,35,67,604,PEN_MOVE
310,28,1624603669608,5.74,10.76,110,32,67,605,PEN_MOVE
310,28,1624603669621,5.75,10.67,110,33,67,608,PEN_MOVE
310,28,1624603669644,5.77,10.64,111,32,67,606,PEN_MOVE
310,28,1624603669769,5.78,10.61,111,31,67,611,PEN_MOVE
310,28,1624603669804,5.78,10.58,110,33,67,608,PEN_MOVE
310,28,1624603669873,5.78,10.55,110,33,67,605,PEN_MOVE
310,28,1624603669932,5.81,10.54,109,62,67,607,PEN_MOVE
310,28,1624603669979,5.86,10.52,112,59,67,609,PEN_MOVE
310,28,1624603670000,6.06,10.45,112,32,67,604,PEN_MOVE
310,28,1624603670012,6.2,10.36,112,32,67,605,PEN_MOVE
310,28,1624603670025,6.3,10.31,110,38,67,606,PEN_MOVE
310,28,1624603670036,6.44,10.27,109,37,67,607,PEN_MOVE
310,28,1624603670048,6.54,10.25,109,36,67,605,PEN_MOVE
310,28,1624603670060,6.66,10.23,109,33,67,602,PEN_MOVE
310,28,1624603670082,6.79,10.21,108,38,67,601,PEN_MOVE
310,28,1624603670093,6.91,10.2,106,28,67,602,PEN_MOVE
310,28,1624603670232,6.92,10.2,109,30,67,285,PEN_MOVE
310,28,1624603670232,6.92,10.2,109,30,67,285,PEN_UP
310,28,1624603670485,5.57,12.95,114,25,65,454,PEN_DOWN
310,28,1624603670508,5.6,12.92,113,25,66,489,PEN_MOVE
310,28,1624603670532,5.62,12.89,112,29,66,573,PEN_MOVE
310,28,1624603670588,5.65,12.87,112,53,66,597,PEN_MOVE
310,28,1624603670636,5.68,12.87,110,39,67,594,PEN_MOVE
310,28,1624603670670,5.71,12.87,109,38,67,592,PEN_MOVE
310,28,1624603670681,5.75,12.86,109,54,67,590,PEN_MOVE
310,28,1624603670693,5.86,12.84,109,54,67,590,PEN_MOVE
310,28,1624603670705,5.96,12.82,109,39,67,591,PEN_MOVE
310,28,1624603670717,6.16,12.76,110,53,67,592,PEN_MOVE
310,28,1624603670738,6.47,12.67,111,29,67,590,PEN_MOVE
310,28,1624603670749,6.57,12.62,111,29,67,587,PEN_MOVE
310,28,1624603670786,6.7,12.59,112,28,67,589,PEN_MOVE
310,28,1624603670796,6.74,12.57,112,28,67,588,PEN_MOVE
310,28,1624603670809,6.82,12.55,111,33,67,586,PEN_MOVE
310,28,1624603670819,6.86,12.54,110,34,67,584,PEN_MOVE
310,28,1624603670912,6.88,12.53,109,30,67,70,PEN_MOVE
310,28,1624603670912,6.88,12.53,109,30,67,70,PEN_UP
310,28,1624603671133,5.46,11.69,110,29,66,539,PEN_DOWN
310,28,1624603671248,5.49,11.69,113,22,67,536,PEN_MOVE
310,28,1624603671272,5.52,11.69,113,20,67,536,PEN_MOVE
310,28,1624603671296,5.55,11.69,112,21,67,535,PEN_MOVE
310,28,1624603671340,5.85,11.68,112,17,67,536,PEN_MOVE
310,28,1624603671352,6.02,11.66,111,16,67,536,PEN_MOVE
310,28,1624603671364,6.18,11.64,109,16,67,535,PEN_MOVE
310,28,1624603671377,6.42,11.62,111,13,67,535,PEN_MOVE
310,28,1624603671401,6.69,11.59,110,7,67,534,PEN_MOVE
310,28,1624603671433,6.8,11.55,109,8,67,535,PEN_MOVE
310,28,1624603671444,6.83,11.54,109,13,67,534,PEN_MOVE
310,28,1624603671493,6.87,11.53,109,15,67,538,PEN_MOVE
310,28,1624603671525,6.84,11.52,109,17,67,532,PEN_MOVE
310,28,1624603671549,6.83,11.52,109,12,67,253,PEN_MOVE
310,28,1624603671549,6.83,11.52,109,12,67,253,PEN_UP
310,28,1624603671953,7.85,12.7,111,57,67,551,PEN_DOWN
310,28,1624603672000,7.99,12.65,107,57,67,538,PEN_MOVE
310,28,1624603672012,8,12.57,110,58,67,536,PEN_MOVE
310,28,1624603672024,8,12.42,111,58,67,539,PEN_MOVE
310,28,1624603672036,7.99,12.3,111,58,67,542,PEN_MOVE
310,28,1624603672046,8,12.17,110,60,67,544,PEN_MOVE
310,28,1624603672057,8.04,11.96,111,62,67,545,PEN_MOVE
310,28,1624603672069,8.12,11.73,111,59,67,547,PEN_MOVE
310,28,1624603672081,8.21,11.54,110,61,67,547,PEN_MOVE
310,28,1624603672092,8.29,11.41,110,62,67,549,PEN_MOVE
310,28,1624603672103,8.34,11.25,110,61,67,551,PEN_MOVE
310,28,1624603672116,8.43,11.02,110,60,67,553,PEN_MOVE
310,28,1624603672128,8.55,10.84,110,61,67,551,PEN_MOVE
310,28,1624603672140,8.59,10.72,110,59,67,550,PEN_MOVE
310,28,1624603672152,8.66,10.59,110,59,67,549,PEN_MOVE
310,28,1624603672162,8.75,10.36,108,62,67,550,PEN_MOVE
310,28,1624603672173,8.81,10.21,110,60,67,552,PEN_MOVE
310,28,1624603672184,8.85,10.16,109,61,67,551,PEN_MOVE
310,28,1624603672197,8.86,10.13,109,59,67,549,PEN_MOVE
310,28,1624603672265,8.88,10.1,110,63,67,548,PEN_MOVE
310,28,1624603672473,8.89,10.11,109,65,67,535,PEN_MOVE
310,28,1624603672508,9,10.19,109,62,67,533,PEN_MOVE
310,28,1624603672521,9.09,10.31,107,64,67,532,PEN_MOVE
310,28,1624603672543,9.22,10.5,108,64,67,530,PEN_MOVE
310,28,1624603672555,9.45,10.67,107,64,67,528,PEN_MOVE
310,28,1624603672567,9.51,10.78,111,66,67,531,PEN_MOVE
310,28,1624603672600,9.79,11.31,108,66,67,530,PEN_MOVE
310,28,1624603672613,9.83,11.38,107,67,67,530,PEN_MOVE
310,28,1624603672624,9.91,11.49,109,74,67,530,PEN_MOVE
310,28,1624603672637,9.92,11.57,111,72,67,530,PEN_MOVE
310,28,1624603672647,9.97,11.62,110,64,67,532,PEN_MOVE
310,28,1624603672670,9.97,11.65,108,72,67,531,PEN_MOVE
310,28,1624603672832,9.97,11.62,108,79,68,532,PEN_MOVE
310,28,1624603672854,10.01,11.4,108,81,67,535,PEN_MOVE
310,28,1624603672865,10.11,11.11,110,78,68,536,PEN_MOVE
310,28,1624603672877,10.25,10.83,108,78,68,535,PEN_MOVE
310,28,1624603672889,10.37,10.5,109,78,68,534,PEN_MOVE
310,28,1624603672901,10.49,10.27,109,78,68,535,PEN_MOVE
310,28,1624603672914,10.54,10.11,109,79,68,535,PEN_MOVE
310,28,1624603672935,10.66,10.01,109,77,68,535,PEN_MOVE
310,28,1624603672947,10.67,9.99,111,78,68,534,PEN_MOVE
310,28,1624603673120,10.68,10.09,110,75,68,529,PEN_MOVE
310,28,1624603673132,10.73,10.39,110,80,68,528,PEN_MOVE
310,28,1624603673145,10.84,10.58,109,76,68,527,PEN_MOVE
310,28,1624603673156,10.96,10.79,110,74,68,525,PEN_MOVE
310,28,1624603673167,11.09,10.98,110,75,68,525,PEN_MOVE
310,28,1624603673178,11.25,11.19,109,81,68,528,PEN_MOVE
310,28,1624603673190,11.41,11.42,109,84,68,529,PEN_MOVE
310,28,1624603673224,11.75,12.01,112,81,68,527,PEN_MOVE
310,28,1624603673249,11.8,12.09,108,84,68,533,PEN_MOVE
310,28,1624603673269,11.83,12.11,111,93,68,624,PEN_MOVE
310,28,1624603673420,11.84,12.11,113,88,68,53,PEN_MOVE
310,28,1624603673420,11.84,12.11,113,88,68,53,PEN_UP
310,28,1624603673784,13.74,9.68,110,88,68,445,PEN_DOWN
310,28,1624603673821,13.75,9.72,109,91,68,529,PEN_MOVE
310,28,1624603673832,13.74,9.86,112,92,68,530,PEN_MOVE
310,28,1624603673843,13.73,10.08,112,93,68,529,PEN_MOVE
310,28,1624603673853,13.73,10.21,112,100,68,529,PEN_MOVE
310,28,1624603673864,13.73,10.32,112,93,68,528,PEN_MOVE
310,28,1624603673876,13.73,10.4,113,93,68,531,PEN_MOVE
310,28,1624603673889,13.74,10.46,114,101,68,541,PEN_MOVE
310,28,1624603673901,13.74,10.64,115,101,68,558,PEN_MOVE
310,28,1624603673913,13.74,10.98,135,103,68,565,PEN_MOVE
310,28,1624603673923,13.74,11.26,135,100,68,565,PEN_MOVE
310,28,1624603673934,13.74,11.49,135,103,68,562,PEN_MOVE
310,28,1624603673946,13.75,11.78,135,111,68,560,PEN_MOVE
310,28,1624603673957,13.77,11.95,137,104,68,559,PEN_MOVE
310,28,1624603673969,13.8,12.08,138,124,68,561,PEN_MOVE
310,28,1624603673982,13.83,12.22,137,115,68,565,PEN_MOVE
310,28,1624603673993,13.86,12.34,136,116,68,565,PEN_MOVE
310,28,1624603674004,13.88,12.4,136,125,68,562,PEN_MOVE
310,28,1624603674015,13.89,12.45,136,126,68,560,PEN_MOVE
310,28,1624603674027,13.91,12.49,135,126,68,559,PEN_MOVE
310,28,1624603674038,13.92,12.59,137,127,68,562,PEN_MOVE
310,28,1624603674049,13.95,12.74,136,127,68,563,PEN_MOVE
310,28,1624603674062,13.97,12.79,137,126,68,564,PEN_MOVE
310,28,1624603674096,13.99,12.82,137,127,68,561,PEN_MOVE
310,28,1624603674156,13.98,12.82,114,116,68,213,PEN_MOVE
310,28,1624603674156,13.98,12.82,114,116,68,213,PEN_UP
310,28,1624603674865,13.41,9,112,90,68,373,PEN_DOWN
310,28,1624603674924,13.44,9,112,94,68,478,PEN_MOVE
310,28,1624603674935,13.44,8.99,110,93,68,492,PEN_MOVE
310,28,1624603674946,13.45,8.96,113,94,68,503,PEN_MOVE
310,28,1624603674957,13.46,8.85,112,99,68,511,PEN_MOVE
310,28,1624603674968,13.47,8.75,113,94,68,518,PEN_MOVE
310,28,1624603674980,13.48,8.64,112,99,68,529,PEN_MOVE
310,28,1624603674993,13.49,8.53,112,93,68,534,PEN_MOVE
310,28,1624603675005,13.49,8.48,112,93,68,539,PEN_MOVE
310,28,1624603675016,13.5,8.41,112,90,68,541,PEN_MOVE
310,28,1624603675026,13.5,8.38,112,90,68,540,PEN_MOVE
310,28,1624603675061,13.51,8.35,111,89,68,530,PEN_MOVE
310,28,1624603675096,13.51,8.36,108,87,68,295,PEN_MOVE
310,28,1624603675108,13.51,8.41,108,86,68,7,PEN_MOVE
310,28,1624603675108,13.51,8.41,108,86,68,7,PEN_UP
310,28,1624603675728,15.6,12.03,108,90,68,415,PEN_DOWN
310,28,1624603675772,15.63,12.04,110,99,68,519,PEN_MOVE
310,28,1624603675796,15.64,11.97,111,103,68,519,PEN_MOVE
310,28,1624603675809,15.65,11.87,112,103,68,540,PEN_MOVE
